,Genero,Nombre_del_contenido,Etiquetas,Especificaciones,Id,user_id,item_nombre
92083,Casual,The Polynomial - Space of the music,Music,Partial Controller Support,67000,evcentric,The Polynomial
92084,Casual,The Polynomial - Space of the music,Music,Partial Controller Support,67000,themanwich,The Polynomial
92085,Casual,The Polynomial - Space of the music,Music,Steam Leaderboards,67000,evcentric,The Polynomial
92086,Casual,The Polynomial - Space of the music,Music,Steam Leaderboards,67000,themanwich,The Polynomial
92087,Casual,The Polynomial - Space of the music,Action,Single-player,67000,evcentric,The Polynomial
92088,Casual,The Polynomial - Space of the music,Action,Single-player,67000,themanwich,The Polynomial
92089,Casual,The Polynomial - Space of the music,Action,Steam Achievements,67000,evcentric,The Polynomial
92090,Casual,The Polynomial - Space of the music,Action,Steam Achievements,67000,themanwich,The Polynomial
92091,Casual,The Polynomial - Space of the music,Action,Partial Controller Support,67000,evcentric,The Polynomial
92092,Casual,The Polynomial - Space of the music,Action,Partial Controller Support,67000,themanwich,The Polynomial
92093,Casual,The Polynomial - Space of the music,Action,Steam Leaderboards,67000,evcentric,The Polynomial
92094,Casual,The Polynomial - Space of the music,Action,Steam Leaderboards,67000,themanwich,The Polynomial
92095,Casual,The Polynomial - Space of the music,Rhythm,Single-player,67000,evcentric,The Polynomial
92096,Casual,The Polynomial - Space of the music,Rhythm,Single-player,67000,themanwich,The Polynomial
92097,Casual,The Polynomial - Space of the music,Rhythm,Steam Achievements,67000,evcentric,The Polynomial
92098,Casual,The Polynomial - Space of the music,Rhythm,Steam Achievements,67000,themanwich,The Polynomial
92099,Casual,The Polynomial - Space of the music,Rhythm,Partial Controller Support,67000,evcentric,The Polynomial
92100,Casual,The Polynomial - Space of the music,Rhythm,Partial Controller Support,67000,themanwich,The Polynomial
92101,Casual,The Polynomial - Space of the music,Rhythm,Steam Leaderboards,67000,evcentric,The Polynomial
92102,Casual,The Polynomial - Space of the music,Rhythm,Steam Leaderboards,67000,themanwich,The Polynomial
92103,Casual,The Polynomial - Space of the music,Casual,Single-player,67000,evcentric,The Polynomial
92104,Casual,The Polynomial - Space of the music,Casual,Single-player,67000,themanwich,The Polynomial
92105,Casual,The Polynomial - Space of the music,Casual,Steam Achievements,67000,evcentric,The Polynomial
92106,Casual,The Polynomial - Space of the music,Casual,Steam Achievements,67000,themanwich,The Polynomial
92107,Casual,The Polynomial - Space of the music,Casual,Partial Controller Support,67000,evcentric,The Polynomial
92108,Casual,The Polynomial - Space of the music,Casual,Partial Controller Support,67000,themanwich,The Polynomial
92109,Casual,The Polynomial - Space of the music,Casual,Steam Leaderboards,67000,evcentric,The Polynomial
92110,Casual,The Polynomial - Space of the music,Casual,Steam Leaderboards,67000,themanwich,The Polynomial
92111,Casual,The Polynomial - Space of the music,Psychedelic,Single-player,67000,evcentric,The Polynomial
92112,Casual,The Polynomial - Space of the music,Psychedelic,Single-player,67000,themanwich,The Polynomial
92113,Casual,The Polynomial - Space of the music,Psychedelic,Steam Achievements,67000,evcentric,The Polynomial
92114,Casual,The Polynomial - Space of the music,Psychedelic,Steam Achievements,67000,themanwich,The Polynomial
92115,Casual,The Polynomial - Space of the music,Psychedelic,Partial Controller Support,67000,evcentric,The Polynomial
92116,Casual,The Polynomial - Space of the music,Psychedelic,Partial Controller Support,67000,themanwich,The Polynomial
92117,Casual,The Polynomial - Space of the music,Psychedelic,Steam Leaderboards,67000,evcentric,The Polynomial
92118,Casual,The Polynomial - Space of the music,Psychedelic,Steam Leaderboards,67000,themanwich,The Polynomial
92119,Casual,The Polynomial - Space of the music,Arcade,Single-player,67000,evcentric,The Polynomial
92120,Casual,The Polynomial - Space of the music,Arcade,Single-player,67000,themanwich,The Polynomial
92121,Casual,The Polynomial - Space of the music,Arcade,Steam Achievements,67000,evcentric,The Polynomial
92122,Casual,The Polynomial - Space of the music,Arcade,Steam Achievements,67000,themanwich,The Polynomial
92123,Casual,The Polynomial - Space of the music,Arcade,Partial Controller Support,67000,evcentric,The Polynomial
92124,Casual,The Polynomial - Space of the music,Arcade,Partial Controller Support,67000,themanwich,The Polynomial
92125,Casual,The Polynomial - Space of the music,Arcade,Steam Leaderboards,67000,evcentric,The Polynomial
92126,Casual,The Polynomial - Space of the music,Arcade,Steam Leaderboards,67000,themanwich,The Polynomial
92127,Casual,The Polynomial - Space of the music,First-Person,Single-player,67000,evcentric,The Polynomial
92128,Casual,The Polynomial - Space of the music,First-Person,Single-player,67000,themanwich,The Polynomial
92129,Casual,The Polynomial - Space of the music,First-Person,Steam Achievements,67000,evcentric,The Polynomial
92130,Casual,The Polynomial - Space of the music,First-Person,Steam Achievements,67000,themanwich,The Polynomial
92131,Casual,The Polynomial - Space of the music,First-Person,Partial Controller Support,67000,evcentric,The Polynomial
92132,Casual,The Polynomial - Space of the music,First-Person,Partial Controller Support,67000,themanwich,The Polynomial
92133,Casual,The Polynomial - Space of the music,First-Person,Steam Leaderboards,67000,evcentric,The Polynomial
92134,Casual,The Polynomial - Space of the music,First-Person,Steam Leaderboards,67000,themanwich,The Polynomial
92135,Casual,The Polynomial - Space of the music,Colorful,Single-player,67000,evcentric,The Polynomial
92136,Casual,The Polynomial - Space of the music,Colorful,Single-player,67000,themanwich,The Polynomial
92137,Casual,The Polynomial - Space of the music,Colorful,Steam Achievements,67000,evcentric,The Polynomial
92138,Casual,The Polynomial - Space of the music,Colorful,Steam Achievements,67000,themanwich,The Polynomial
92139,Casual,The Polynomial - Space of the music,Colorful,Partial Controller Support,67000,evcentric,The Polynomial
92140,Casual,The Polynomial - Space of the music,Colorful,Partial Controller Support,67000,themanwich,The Polynomial
92141,Casual,The Polynomial - Space of the music,Colorful,Steam Leaderboards,67000,evcentric,The Polynomial
92142,Casual,The Polynomial - Space of the music,Colorful,Steam Leaderboards,67000,themanwich,The Polynomial
92143,Casual,The Polynomial - Space of the music,Singleplayer,Single-player,67000,evcentric,The Polynomial
92144,Casual,The Polynomial - Space of the music,Singleplayer,Single-player,67000,themanwich,The Polynomial
92145,Casual,The Polynomial - Space of the music,Singleplayer,Steam Achievements,67000,evcentric,The Polynomial
92146,Casual,The Polynomial - Space of the music,Singleplayer,Steam Achievements,67000,themanwich,The Polynomial
92147,Casual,The Polynomial - Space of the music,Singleplayer,Partial Controller Support,67000,evcentric,The Polynomial
92148,Casual,The Polynomial - Space of the music,Singleplayer,Partial Controller Support,67000,themanwich,The Polynomial
92149,Casual,The Polynomial - Space of the music,Singleplayer,Steam Leaderboards,67000,evcentric,The Polynomial
92150,Casual,The Polynomial - Space of the music,Singleplayer,Steam Leaderboards,67000,themanwich,The Polynomial
92151,Casual,The Polynomial - Space of the music,Great Soundtrack,Single-player,67000,evcentric,The Polynomial
92152,Casual,The Polynomial - Space of the music,Great Soundtrack,Single-player,67000,themanwich,The Polynomial
92153,Casual,The Polynomial - Space of the music,Great Soundtrack,Steam Achievements,67000,evcentric,The Polynomial
92154,Casual,The Polynomial - Space of the music,Great Soundtrack,Steam Achievements,67000,themanwich,The Polynomial
92155,Casual,The Polynomial - Space of the music,Great Soundtrack,Partial Controller Support,67000,evcentric,The Polynomial
92156,Casual,The Polynomial - Space of the music,Great Soundtrack,Partial Controller Support,67000,themanwich,The Polynomial
92157,Casual,The Polynomial - Space of the music,Great Soundtrack,Steam Leaderboards,67000,evcentric,The Polynomial
92158,Casual,The Polynomial - Space of the music,Great Soundtrack,Steam Leaderboards,67000,themanwich,The Polynomial
92159,Casual,The Polynomial - Space of the music,Bullet Hell,Single-player,67000,evcentric,The Polynomial
92160,Casual,The Polynomial - Space of the music,Bullet Hell,Single-player,67000,themanwich,The Polynomial
92161,Casual,The Polynomial - Space of the music,Bullet Hell,Steam Achievements,67000,evcentric,The Polynomial
92162,Casual,The Polynomial - Space of the music,Bullet Hell,Steam Achievements,67000,themanwich,The Polynomial
92163,Casual,The Polynomial - Space of the music,Bullet Hell,Partial Controller Support,67000,evcentric,The Polynomial
92164,Casual,The Polynomial - Space of the music,Bullet Hell,Partial Controller Support,67000,themanwich,The Polynomial
92165,Casual,The Polynomial - Space of the music,Bullet Hell,Steam Leaderboards,67000,evcentric,The Polynomial
92166,Casual,The Polynomial - Space of the music,Bullet Hell,Steam Leaderboards,67000,themanwich,The Polynomial
92167,Casual,The Polynomial - Space of the music,Score Attack,Single-player,67000,evcentric,The Polynomial
92168,Casual,The Polynomial - Space of the music,Score Attack,Single-player,67000,themanwich,The Polynomial
92169,Casual,The Polynomial - Space of the music,Score Attack,Steam Achievements,67000,evcentric,The Polynomial
92170,Casual,The Polynomial - Space of the music,Score Attack,Steam Achievements,67000,themanwich,The Polynomial
92171,Casual,The Polynomial - Space of the music,Score Attack,Partial Controller Support,67000,evcentric,The Polynomial
92172,Casual,The Polynomial - Space of the music,Score Attack,Partial Controller Support,67000,themanwich,The Polynomial
92173,Casual,The Polynomial - Space of the music,Score Attack,Steam Leaderboards,67000,evcentric,The Polynomial
92174,Casual,The Polynomial - Space of the music,Score Attack,Steam Leaderboards,67000,themanwich,The Polynomial
92175,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Single-player,67000,evcentric,The Polynomial
92176,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Single-player,67000,themanwich,The Polynomial
92177,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Achievements,67000,evcentric,The Polynomial
92178,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Achievements,67000,themanwich,The Polynomial
92179,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Partial Controller Support,67000,evcentric,The Polynomial
92180,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Partial Controller Support,67000,themanwich,The Polynomial
92181,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Leaderboards,67000,evcentric,The Polynomial
92182,Casual,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Leaderboards,67000,themanwich,The Polynomial
92183,Casual,The Polynomial - Space of the music,Flight,Single-player,67000,evcentric,The Polynomial
92184,Casual,The Polynomial - Space of the music,Flight,Single-player,67000,themanwich,The Polynomial
92185,Casual,The Polynomial - Space of the music,Flight,Steam Achievements,67000,evcentric,The Polynomial
92186,Casual,The Polynomial - Space of the music,Flight,Steam Achievements,67000,themanwich,The Polynomial
92187,Casual,The Polynomial - Space of the music,Flight,Partial Controller Support,67000,evcentric,The Polynomial
92188,Casual,The Polynomial - Space of the music,Flight,Partial Controller Support,67000,themanwich,The Polynomial
92189,Casual,The Polynomial - Space of the music,Flight,Steam Leaderboards,67000,evcentric,The Polynomial
92190,Casual,The Polynomial - Space of the music,Flight,Steam Leaderboards,67000,themanwich,The Polynomial
92191,Indie,The Polynomial - Space of the music,Indie,Single-player,67000,evcentric,The Polynomial
92192,Indie,The Polynomial - Space of the music,Indie,Single-player,67000,themanwich,The Polynomial
92193,Indie,The Polynomial - Space of the music,Indie,Steam Achievements,67000,evcentric,The Polynomial
92194,Indie,The Polynomial - Space of the music,Indie,Steam Achievements,67000,themanwich,The Polynomial
92195,Indie,The Polynomial - Space of the music,Indie,Partial Controller Support,67000,evcentric,The Polynomial
92196,Indie,The Polynomial - Space of the music,Indie,Partial Controller Support,67000,themanwich,The Polynomial
92197,Indie,The Polynomial - Space of the music,Indie,Steam Leaderboards,67000,evcentric,The Polynomial
92198,Indie,The Polynomial - Space of the music,Indie,Steam Leaderboards,67000,themanwich,The Polynomial
92199,Indie,The Polynomial - Space of the music,Music,Single-player,67000,evcentric,The Polynomial
92200,Indie,The Polynomial - Space of the music,Music,Single-player,67000,themanwich,The Polynomial
92201,Indie,The Polynomial - Space of the music,Music,Steam Achievements,67000,evcentric,The Polynomial
92202,Indie,The Polynomial - Space of the music,Music,Steam Achievements,67000,themanwich,The Polynomial
92203,Indie,The Polynomial - Space of the music,Music,Partial Controller Support,67000,evcentric,The Polynomial
92204,Indie,The Polynomial - Space of the music,Music,Partial Controller Support,67000,themanwich,The Polynomial
92205,Indie,The Polynomial - Space of the music,Music,Steam Leaderboards,67000,evcentric,The Polynomial
92206,Indie,The Polynomial - Space of the music,Music,Steam Leaderboards,67000,themanwich,The Polynomial
92207,Indie,The Polynomial - Space of the music,Action,Single-player,67000,evcentric,The Polynomial
92208,Indie,The Polynomial - Space of the music,Action,Single-player,67000,themanwich,The Polynomial
92209,Indie,The Polynomial - Space of the music,Action,Steam Achievements,67000,evcentric,The Polynomial
92210,Indie,The Polynomial - Space of the music,Action,Steam Achievements,67000,themanwich,The Polynomial
92211,Indie,The Polynomial - Space of the music,Action,Partial Controller Support,67000,evcentric,The Polynomial
92212,Indie,The Polynomial - Space of the music,Action,Partial Controller Support,67000,themanwich,The Polynomial
92213,Indie,The Polynomial - Space of the music,Action,Steam Leaderboards,67000,evcentric,The Polynomial
92214,Indie,The Polynomial - Space of the music,Action,Steam Leaderboards,67000,themanwich,The Polynomial
92215,Indie,The Polynomial - Space of the music,Rhythm,Single-player,67000,evcentric,The Polynomial
92216,Indie,The Polynomial - Space of the music,Rhythm,Single-player,67000,themanwich,The Polynomial
92217,Indie,The Polynomial - Space of the music,Rhythm,Steam Achievements,67000,evcentric,The Polynomial
92218,Indie,The Polynomial - Space of the music,Rhythm,Steam Achievements,67000,themanwich,The Polynomial
92219,Indie,The Polynomial - Space of the music,Rhythm,Partial Controller Support,67000,evcentric,The Polynomial
92220,Indie,The Polynomial - Space of the music,Rhythm,Partial Controller Support,67000,themanwich,The Polynomial
92221,Indie,The Polynomial - Space of the music,Rhythm,Steam Leaderboards,67000,evcentric,The Polynomial
92222,Indie,The Polynomial - Space of the music,Rhythm,Steam Leaderboards,67000,themanwich,The Polynomial
92223,Indie,The Polynomial - Space of the music,Casual,Single-player,67000,evcentric,The Polynomial
92224,Indie,The Polynomial - Space of the music,Casual,Single-player,67000,themanwich,The Polynomial
92225,Indie,The Polynomial - Space of the music,Casual,Steam Achievements,67000,evcentric,The Polynomial
92226,Indie,The Polynomial - Space of the music,Casual,Steam Achievements,67000,themanwich,The Polynomial
92227,Indie,The Polynomial - Space of the music,Casual,Partial Controller Support,67000,evcentric,The Polynomial
92228,Indie,The Polynomial - Space of the music,Casual,Partial Controller Support,67000,themanwich,The Polynomial
92229,Indie,The Polynomial - Space of the music,Casual,Steam Leaderboards,67000,evcentric,The Polynomial
92230,Indie,The Polynomial - Space of the music,Casual,Steam Leaderboards,67000,themanwich,The Polynomial
92231,Indie,The Polynomial - Space of the music,Psychedelic,Single-player,67000,evcentric,The Polynomial
92232,Indie,The Polynomial - Space of the music,Psychedelic,Single-player,67000,themanwich,The Polynomial
92233,Indie,The Polynomial - Space of the music,Psychedelic,Steam Achievements,67000,evcentric,The Polynomial
92234,Indie,The Polynomial - Space of the music,Psychedelic,Steam Achievements,67000,themanwich,The Polynomial
92235,Indie,The Polynomial - Space of the music,Psychedelic,Partial Controller Support,67000,evcentric,The Polynomial
92236,Indie,The Polynomial - Space of the music,Psychedelic,Partial Controller Support,67000,themanwich,The Polynomial
92237,Indie,The Polynomial - Space of the music,Psychedelic,Steam Leaderboards,67000,evcentric,The Polynomial
92238,Indie,The Polynomial - Space of the music,Psychedelic,Steam Leaderboards,67000,themanwich,The Polynomial
92239,Indie,The Polynomial - Space of the music,Arcade,Single-player,67000,evcentric,The Polynomial
92240,Indie,The Polynomial - Space of the music,Arcade,Single-player,67000,themanwich,The Polynomial
92241,Indie,The Polynomial - Space of the music,Arcade,Steam Achievements,67000,evcentric,The Polynomial
92242,Indie,The Polynomial - Space of the music,Arcade,Steam Achievements,67000,themanwich,The Polynomial
92243,Indie,The Polynomial - Space of the music,Arcade,Partial Controller Support,67000,evcentric,The Polynomial
92244,Indie,The Polynomial - Space of the music,Arcade,Partial Controller Support,67000,themanwich,The Polynomial
92245,Indie,The Polynomial - Space of the music,Arcade,Steam Leaderboards,67000,evcentric,The Polynomial
92246,Indie,The Polynomial - Space of the music,Arcade,Steam Leaderboards,67000,themanwich,The Polynomial
92247,Indie,The Polynomial - Space of the music,First-Person,Single-player,67000,evcentric,The Polynomial
92248,Indie,The Polynomial - Space of the music,First-Person,Single-player,67000,themanwich,The Polynomial
92249,Indie,The Polynomial - Space of the music,First-Person,Steam Achievements,67000,evcentric,The Polynomial
92250,Indie,The Polynomial - Space of the music,First-Person,Steam Achievements,67000,themanwich,The Polynomial
92251,Indie,The Polynomial - Space of the music,First-Person,Partial Controller Support,67000,evcentric,The Polynomial
92252,Indie,The Polynomial - Space of the music,First-Person,Partial Controller Support,67000,themanwich,The Polynomial
92253,Indie,The Polynomial - Space of the music,First-Person,Steam Leaderboards,67000,evcentric,The Polynomial
92254,Indie,The Polynomial - Space of the music,First-Person,Steam Leaderboards,67000,themanwich,The Polynomial
92255,Indie,The Polynomial - Space of the music,Colorful,Single-player,67000,evcentric,The Polynomial
92256,Indie,The Polynomial - Space of the music,Colorful,Single-player,67000,themanwich,The Polynomial
92257,Indie,The Polynomial - Space of the music,Colorful,Steam Achievements,67000,evcentric,The Polynomial
92258,Indie,The Polynomial - Space of the music,Colorful,Steam Achievements,67000,themanwich,The Polynomial
92259,Indie,The Polynomial - Space of the music,Colorful,Partial Controller Support,67000,evcentric,The Polynomial
92260,Indie,The Polynomial - Space of the music,Colorful,Partial Controller Support,67000,themanwich,The Polynomial
92261,Indie,The Polynomial - Space of the music,Colorful,Steam Leaderboards,67000,evcentric,The Polynomial
92262,Indie,The Polynomial - Space of the music,Colorful,Steam Leaderboards,67000,themanwich,The Polynomial
92263,Indie,The Polynomial - Space of the music,Singleplayer,Single-player,67000,evcentric,The Polynomial
92264,Indie,The Polynomial - Space of the music,Singleplayer,Single-player,67000,themanwich,The Polynomial
92265,Indie,The Polynomial - Space of the music,Singleplayer,Steam Achievements,67000,evcentric,The Polynomial
92266,Indie,The Polynomial - Space of the music,Singleplayer,Steam Achievements,67000,themanwich,The Polynomial
92267,Indie,The Polynomial - Space of the music,Singleplayer,Partial Controller Support,67000,evcentric,The Polynomial
92268,Indie,The Polynomial - Space of the music,Singleplayer,Partial Controller Support,67000,themanwich,The Polynomial
92269,Indie,The Polynomial - Space of the music,Singleplayer,Steam Leaderboards,67000,evcentric,The Polynomial
92270,Indie,The Polynomial - Space of the music,Singleplayer,Steam Leaderboards,67000,themanwich,The Polynomial
92271,Indie,The Polynomial - Space of the music,Great Soundtrack,Single-player,67000,evcentric,The Polynomial
92272,Indie,The Polynomial - Space of the music,Great Soundtrack,Single-player,67000,themanwich,The Polynomial
92273,Indie,The Polynomial - Space of the music,Great Soundtrack,Steam Achievements,67000,evcentric,The Polynomial
92274,Indie,The Polynomial - Space of the music,Great Soundtrack,Steam Achievements,67000,themanwich,The Polynomial
92275,Indie,The Polynomial - Space of the music,Great Soundtrack,Partial Controller Support,67000,evcentric,The Polynomial
92276,Indie,The Polynomial - Space of the music,Great Soundtrack,Partial Controller Support,67000,themanwich,The Polynomial
92277,Indie,The Polynomial - Space of the music,Great Soundtrack,Steam Leaderboards,67000,evcentric,The Polynomial
92278,Indie,The Polynomial - Space of the music,Great Soundtrack,Steam Leaderboards,67000,themanwich,The Polynomial
92279,Indie,The Polynomial - Space of the music,Bullet Hell,Single-player,67000,evcentric,The Polynomial
92280,Indie,The Polynomial - Space of the music,Bullet Hell,Single-player,67000,themanwich,The Polynomial
92281,Indie,The Polynomial - Space of the music,Bullet Hell,Steam Achievements,67000,evcentric,The Polynomial
92282,Indie,The Polynomial - Space of the music,Bullet Hell,Steam Achievements,67000,themanwich,The Polynomial
92283,Indie,The Polynomial - Space of the music,Bullet Hell,Partial Controller Support,67000,evcentric,The Polynomial
92284,Indie,The Polynomial - Space of the music,Bullet Hell,Partial Controller Support,67000,themanwich,The Polynomial
92285,Indie,The Polynomial - Space of the music,Bullet Hell,Steam Leaderboards,67000,evcentric,The Polynomial
92286,Indie,The Polynomial - Space of the music,Bullet Hell,Steam Leaderboards,67000,themanwich,The Polynomial
92287,Indie,The Polynomial - Space of the music,Score Attack,Single-player,67000,evcentric,The Polynomial
92288,Indie,The Polynomial - Space of the music,Score Attack,Single-player,67000,themanwich,The Polynomial
92289,Indie,The Polynomial - Space of the music,Score Attack,Steam Achievements,67000,evcentric,The Polynomial
92290,Indie,The Polynomial - Space of the music,Score Attack,Steam Achievements,67000,themanwich,The Polynomial
92291,Indie,The Polynomial - Space of the music,Score Attack,Partial Controller Support,67000,evcentric,The Polynomial
92292,Indie,The Polynomial - Space of the music,Score Attack,Partial Controller Support,67000,themanwich,The Polynomial
92293,Indie,The Polynomial - Space of the music,Score Attack,Steam Leaderboards,67000,evcentric,The Polynomial
92294,Indie,The Polynomial - Space of the music,Score Attack,Steam Leaderboards,67000,themanwich,The Polynomial
92295,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Single-player,67000,evcentric,The Polynomial
92296,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Single-player,67000,themanwich,The Polynomial
92297,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Achievements,67000,evcentric,The Polynomial
92298,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Achievements,67000,themanwich,The Polynomial
92299,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Partial Controller Support,67000,evcentric,The Polynomial
92300,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Partial Controller Support,67000,themanwich,The Polynomial
92301,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Leaderboards,67000,evcentric,The Polynomial
92302,Indie,The Polynomial - Space of the music,Music-Based Procedural Generation,Steam Leaderboards,67000,themanwich,The Polynomial
92303,Indie,The Polynomial - Space of the music,Flight,Single-player,67000,evcentric,The Polynomial
92304,Indie,The Polynomial - Space of the music,Flight,Single-player,67000,themanwich,The Polynomial
92305,Indie,The Polynomial - Space of the music,Flight,Steam Achievements,67000,evcentric,The Polynomial
92306,Indie,The Polynomial - Space of the music,Flight,Steam Achievements,67000,themanwich,The Polynomial
92307,Indie,The Polynomial - Space of the music,Flight,Partial Controller Support,67000,evcentric,The Polynomial
92308,Indie,The Polynomial - Space of the music,Flight,Partial Controller Support,67000,themanwich,The Polynomial
92309,Indie,The Polynomial - Space of the music,Flight,Steam Leaderboards,67000,evcentric,The Polynomial
92310,Indie,The Polynomial - Space of the music,Flight,Steam Leaderboards,67000,themanwich,The Polynomial
92311,Adventure,Puzzle Bots,Adventure,Single-player,80300,maplemage,Puzzle Bots
92312,Adventure,Puzzle Bots,Indie,Single-player,80300,maplemage,Puzzle Bots
92313,Adventure,Puzzle Bots,Point & Click,Single-player,80300,maplemage,Puzzle Bots
92314,Adventure,Puzzle Bots,Puzzle,Single-player,80300,maplemage,Puzzle Bots
92315,Adventure,Puzzle Bots,Robots,Single-player,80300,maplemage,Puzzle Bots
92316,Adventure,Puzzle Bots,Singleplayer,Single-player,80300,maplemage,Puzzle Bots
92317,Indie,Puzzle Bots,Adventure,Single-player,80300,maplemage,Puzzle Bots
92318,Indie,Puzzle Bots,Indie,Single-player,80300,maplemage,Puzzle Bots
92319,Indie,Puzzle Bots,Point & Click,Single-player,80300,maplemage,Puzzle Bots
92320,Indie,Puzzle Bots,Puzzle,Single-player,80300,maplemage,Puzzle Bots
92321,Indie,Puzzle Bots,Robots,Single-player,80300,maplemage,Puzzle Bots
92322,Indie,Puzzle Bots,Singleplayer,Single-player,80300,maplemage,Puzzle Bots
92323,Action,DeathSpank,RPG,Single-player,18040,76561197970982479,DeathSpank
92324,Action,DeathSpank,RPG,Single-player,18040,bbaekhyun,DeathSpank
92325,Action,DeathSpank,RPG,Shared/Split Screen,18040,76561197970982479,DeathSpank
92326,Action,DeathSpank,RPG,Shared/Split Screen,18040,bbaekhyun,DeathSpank
92327,Action,DeathSpank,RPG,Steam Achievements,18040,76561197970982479,DeathSpank
92328,Action,DeathSpank,RPG,Steam Achievements,18040,bbaekhyun,DeathSpank
92329,Action,DeathSpank,RPG,Partial Controller Support,18040,76561197970982479,DeathSpank
92330,Action,DeathSpank,RPG,Partial Controller Support,18040,bbaekhyun,DeathSpank
92331,Action,DeathSpank,RPG,Steam Cloud,18040,76561197970982479,DeathSpank
92332,Action,DeathSpank,RPG,Steam Cloud,18040,bbaekhyun,DeathSpank
92333,Action,DeathSpank,RPG,Steam Leaderboards,18040,76561197970982479,DeathSpank
92334,Action,DeathSpank,RPG,Steam Leaderboards,18040,bbaekhyun,DeathSpank
92335,Action,DeathSpank,Action,Single-player,18040,76561197970982479,DeathSpank
92336,Action,DeathSpank,Action,Single-player,18040,bbaekhyun,DeathSpank
92337,Action,DeathSpank,Action,Shared/Split Screen,18040,76561197970982479,DeathSpank
92338,Action,DeathSpank,Action,Shared/Split Screen,18040,bbaekhyun,DeathSpank
92339,Action,DeathSpank,Action,Steam Achievements,18040,76561197970982479,DeathSpank
92340,Action,DeathSpank,Action,Steam Achievements,18040,bbaekhyun,DeathSpank
92341,Action,DeathSpank,Action,Partial Controller Support,18040,76561197970982479,DeathSpank
92342,Action,DeathSpank,Action,Partial Controller Support,18040,bbaekhyun,DeathSpank
92343,Action,DeathSpank,Action,Steam Cloud,18040,76561197970982479,DeathSpank
92344,Action,DeathSpank,Action,Steam Cloud,18040,bbaekhyun,DeathSpank
92345,Action,DeathSpank,Action,Steam Leaderboards,18040,76561197970982479,DeathSpank
92346,Action,DeathSpank,Action,Steam Leaderboards,18040,bbaekhyun,DeathSpank
92347,Action,DeathSpank,Indie,Single-player,18040,76561197970982479,DeathSpank
92348,Action,DeathSpank,Indie,Single-player,18040,bbaekhyun,DeathSpank
92349,Action,DeathSpank,Indie,Shared/Split Screen,18040,76561197970982479,DeathSpank
92350,Action,DeathSpank,Indie,Shared/Split Screen,18040,bbaekhyun,DeathSpank
92351,Action,DeathSpank,Indie,Steam Achievements,18040,76561197970982479,DeathSpank
92352,Action,DeathSpank,Indie,Steam Achievements,18040,bbaekhyun,DeathSpank
92353,Action,DeathSpank,Indie,Partial Controller Support,18040,76561197970982479,DeathSpank
92354,Action,DeathSpank,Indie,Partial Controller Support,18040,bbaekhyun,DeathSpank
92355,Action,DeathSpank,Indie,Steam Cloud,18040,76561197970982479,DeathSpank
92356,Action,DeathSpank,Indie,Steam Cloud,18040,bbaekhyun,DeathSpank
92357,Action,DeathSpank,Indie,Steam Leaderboards,18040,76561197970982479,DeathSpank
92358,Action,DeathSpank,Indie,Steam Leaderboards,18040,bbaekhyun,DeathSpank
92359,Action,DeathSpank,Comedy,Single-player,18040,76561197970982479,DeathSpank
92360,Action,DeathSpank,Comedy,Single-player,18040,bbaekhyun,DeathSpank
92361,Action,DeathSpank,Comedy,Shared/Split Screen,18040,76561197970982479,DeathSpank
92362,Action,DeathSpank,Comedy,Shared/Split Screen,18040,bbaekhyun,DeathSpank
92363,Action,DeathSpank,Comedy,Steam Achievements,18040,76561197970982479,DeathSpank
92364,Action,DeathSpank,Comedy,Steam Achievements,18040,bbaekhyun,DeathSpank
92365,Action,DeathSpank,Comedy,Partial Controller Support,18040,76561197970982479,DeathSpank
92366,Action,DeathSpank,Comedy,Partial Controller Support,18040,bbaekhyun,DeathSpank
92367,Action,DeathSpank,Comedy,Steam Cloud,18040,76561197970982479,DeathSpank
92368,Action,DeathSpank,Comedy,Steam Cloud,18040,bbaekhyun,DeathSpank
92369,Action,DeathSpank,Comedy,Steam Leaderboards,18040,76561197970982479,DeathSpank
92370,Action,DeathSpank,Comedy,Steam Leaderboards,18040,bbaekhyun,DeathSpank
92371,Action,DeathSpank,Action RPG,Single-player,18040,76561197970982479,DeathSpank
92372,Action,DeathSpank,Action RPG,Single-player,18040,bbaekhyun,DeathSpank
92373,Action,DeathSpank,Action RPG,Shared/Split Screen,18040,76561197970982479,DeathSpank
92374,Action,DeathSpank,Action RPG,Shared/Split Screen,18040,bbaekhyun,DeathSpank
